candidate_id,name,email,phone,experience_years,experience_level,education,certifications
990,Kathryn Williams,kathryn.williams4160@gmail.com,300.620.9230,6,mid,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC), CompTIA CySA+, GIAC Certified Incident Handler (GCIH)"
991,Kevin Morris,kevin.morris5494@gmail.com,724.600.5355,2,entry,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Security+"
992,William Bray,william.bray1876@hotmail.com,+1-300-474-4753x5578,1,entry,Bachelor's in Network Engineering,CompTIA A+
993,Juan Russell,juan.russell9873@hotmail.com,513-476-2017x0600,3,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+"
994,Tanner Price,tanner.price4560@gmail.com,001-873-691-5589x787,5,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, Offensive Security Certified Professional (OSCP)"
995,Paula Lambert,paula.lambert5379@hotmail.com,+1-656-931-8625x18430,4,mid,Bachelor's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Security+, CompTIA CySA+"
996,Ralph Rivera,ralph.rivera342@yahoo.com,367-269-7834x613,2,entry,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC)"
997,Alex Gill,alex.gill2368@hotmail.com,782-313-6648,5,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), GIAC Certified Incident Handler (GCIH)"
998,Denise Berry,denise.berry9394@gmail.com,213.443.1357,3,mid,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA Security+"
999,Mark Walker,mark.walker6727@gmail.com,986-415-0404,2,entry,Associate's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC)"
1000,Katherine Zimmerman,katherine.zimmerman3820@gmail.com,001-829-251-1365x9571,3,mid,Bachelor's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC)"
1001,Bethany Anthony,bethany.anthony8019@yahoo.com,(813)412-7561x297,4,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CISM"
1002,Hayley Johnson,hayley.johnson8494@gmail.com,(906)507-4251,9,senior,Bachelor's in Information Technology,"CompTIA Security+, GIAC Security Essentials (GSEC), CISA, CISSP"
1003,Alicia Estrada,alicia.estrada2739@yahoo.com,001-499-481-9547x5976,7,mid,Master's in Information Security,"CompTIA Security+, CompTIA Network+, GIAC Certified Incident Handler (GCIH), CompTIA CySA+"
1004,Edwin Castaneda,edwin.castaneda4230@gmail.com,+1-363-279-8719x5826,3,mid,Master's in Information Security,"CompTIA Network+, GIAC Security Essentials (GSEC)"
1005,Nicholas Martin,nicholas.martin736@yahoo.com,001-599-890-9274x21050,4,mid,Master's in Information Security,"CompTIA Security+, CompTIA Network+, CompTIA CySA+"
1006,Hayden Fletcher,hayden.fletcher3996@yahoo.com,+1-690-714-5667x282,6,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+, CISSP, CISM"
1007,Lauren Scott,lauren.scott3412@yahoo.com,+1-556-245-7426x02310,6,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA A+, CISM, CompTIA CySA+"
1008,Mallory Stuart,mallory.stuart50@yahoo.com,636.912.3526x841,5,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Network+, CISSP"
1009,Gary Black,gary.black6651@gmail.com,+1-436-990-6324x131,7,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Security+, CISM, Offensive Security Certified Professional (OSCP)"
1010,Ryan Ho,ryan.ho229@gmail.com,(523)669-0937x56562,5,mid,Master's in Information Security,"CompTIA Network+, CompTIA Security+, Offensive Security Certified Professional (OSCP)"
1011,Adam Rodriguez,adam.rodriguez4671@hotmail.com,(238)514-7331x98493,4,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA Network+, CompTIA CySA+"
1012,Richard White,richard.white8543@hotmail.com,001-618-817-9898,2,entry,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+"
1013,Diana Ellis,diana.ellis4482@hotmail.com,6927771450,3,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+"
1014,Michael Hooper,michael.hooper8683@yahoo.com,520-751-5780x295,6,mid,Bachelor's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CEH, GIAC Certified Incident Handler (GCIH)"
1015,Amanda Aguirre,amanda.aguirre1497@gmail.com,924.373.2753x04772,3,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Network+"
1016,Angela Griffith,angela.griffith120@yahoo.com,+1-459-481-5504x8166,4,mid,Master's in Information Security,"CompTIA Security+, CompTIA A+, CEH"
1017,Erin Austin,erin.austin4802@gmail.com,+1-689-570-4581,4,mid,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Security+, CISSP"
1018,Justin Gordon,justin.gordon7490@hotmail.com,001-864-232-3123,4,mid,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Security+, Offensive Security Certified Professional (OSCP)"
1019,Tracy Smith,tracy.smith7232@gmail.com,370-853-5282x680,5,mid,Master's in Computer Science,"CompTIA A+, CompTIA Security+, CompTIA CySA+"
1020,Chase Knight,chase.knight7879@hotmail.com,+1-832-672-5032x241,5,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+, Offensive Security Certified Professional (OSCP)"
1021,Anne Richardson,anne.richardson7032@gmail.com,332-728-1661,6,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CompTIA CySA+, GIAC Certified Incident Handler (GCIH)"
1022,Michael Giles,michael.giles801@hotmail.com,692-918-7862,3,mid,Master's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC)"
1023,Richard Lawrence,richard.lawrence4041@gmail.com,681-770-2992,5,mid,Bachelor's in Information Technology,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH)"
1024,Miguel Lopez,miguel.lopez857@hotmail.com,516.608.2149,4,mid,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Network+, CISM"
1025,Lynn Keller,lynn.keller668@gmail.com,676-262-1759x56276,4,mid,Bachelor's in Information Technology,"CompTIA Network+, GIAC Security Essentials (GSEC), CISA"
1026,Linda Roman,linda.roman8946@gmail.com,001-662-661-1819x699,7,mid,Bachelor's in Information Technology,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), CISM"
1027,Courtney Tyler,courtney.tyler4304@gmail.com,+1-447-822-6273,5,mid,Bachelor's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Security+, Offensive Security Certified Professional (OSCP)"
1028,Brenda Valentine,brenda.valentine9611@gmail.com,(321)514-4598,5,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CISSP"
1029,Luke Mckee,luke.mckee3609@hotmail.com,585-529-8795,4,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Network+, CEH"
1030,Jose Clark,jose.clark4615@yahoo.com,001-792-604-1253,6,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Network+, CISM, CISSP"
1031,Chad Lindsey,chad.lindsey2375@yahoo.com,(767)475-9518,3,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Network+"
1032,Haley Wilson,haley.wilson2466@hotmail.com,726.545.2513x7346,1,entry,Master's in Computer Science,CompTIA Security+
1033,Dana Bell,dana.bell7903@gmail.com,001-692-908-0479x3200,4,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CISSP"
1034,Matthew Black,matthew.black1172@hotmail.com,226.725.4400x5550,3,mid,Bachelor's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Network+"
1035,Haley Davidson,haley.davidson1240@yahoo.com,893-647-0245,4,mid,Bachelor's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CISA"
1036,Scott Adams,scott.adams7945@yahoo.com,822-990-4173x9380,6,mid,Master's in Information Security,"CompTIA Security+, GIAC Security Essentials (GSEC), CISA, GIAC Certified Incident Handler (GCIH)"
1037,Kendra Graves,kendra.graves5447@hotmail.com,001-393-807-4658x979,6,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Network+, CEH, Offensive Security Certified Professional (OSCP)"
1038,Meghan Jones,meghan.jones1177@hotmail.com,252.977.2814x415,3,mid,Bachelor's in Network Engineering,"CompTIA Security+, GIAC Security Essentials (GSEC)"
1039,Kevin Beard,kevin.beard2936@hotmail.com,+1-517-888-3553,6,mid,Bachelor's in Network Engineering,"CompTIA A+, CompTIA Security+, CISA, CISM"
1040,Tammy Jackson,tammy.jackson7120@yahoo.com,635-369-4724x2401,4,mid,Master's in Computer Science,"CompTIA Security+, CompTIA Network+, CompTIA CySA+"
1041,Lisa Wilkins,lisa.wilkins1494@yahoo.com,(268)753-1806,3,mid,Bachelor's in Cybersecurity,"CompTIA Network+, GIAC Security Essentials (GSEC)"
1042,Linda Meyers,linda.meyers198@gmail.com,(771)852-5478x66241,5,mid,Master's in Information Security,"CompTIA Security+, CompTIA Network+, CISSP"
1043,Stacie Carter,stacie.carter940@hotmail.com,232.406.2959,3,mid,Bachelor's in Information Technology,"CompTIA A+, GIAC Security Essentials (GSEC)"
1044,Brian Paul,brian.paul8887@hotmail.com,506.661.8099x2818,3,mid,Bachelor's in Information Technology,"CompTIA A+, CompTIA Security+"
1045,Jason Johnson,jason.johnson8365@gmail.com,001-937-751-7688x931,3,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA Security+"
1046,Henry Irwin,henry.irwin6355@hotmail.com,(727)569-6994x7662,5,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC), CISSP"
1047,Kimberly Lee,kimberly.lee1603@gmail.com,+1-809-915-9692,7,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Network+, CompTIA CySA+, CISA"
1048,Miguel Stone,miguel.stone5595@hotmail.com,+1-332-979-3573x824,3,mid,Bachelor's in Information Technology,"CompTIA A+, GIAC Security Essentials (GSEC)"
1049,Timothy Jimenez,timothy.jimenez8535@yahoo.com,001-908-368-3320,9,senior,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+, CEH, CISA"
1050,Timothy Ortiz,timothy.ortiz3783@hotmail.com,655-801-3488,3,mid,Bachelor's in Network Engineering,"CompTIA A+, GIAC Security Essentials (GSEC)"
1051,Angela Jones,angela.jones1702@yahoo.com,961.987.3109,3,mid,Associate's in Cybersecurity,"CompTIA Network+, CompTIA A+"
1052,Eric Woods,eric.woods8149@yahoo.com,648.505.8954x536,6,mid,Associate's in Cybersecurity,"CompTIA A+, CompTIA Security+, CompTIA CySA+, CEH"
1053,Margaret Brock,margaret.brock6002@hotmail.com,+1-689-488-9589x54448,7,mid,Master's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA A+, CISA, CEH"
1054,Steve Taylor,steve.taylor2303@yahoo.com,+1-390-943-2769x346,5,mid,Associate's in Cybersecurity,"CompTIA A+, GIAC Security Essentials (GSEC), CISSP"
1055,Sonya Stewart,sonya.stewart4142@gmail.com,(803)904-6563x7805,4,mid,Bachelor's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA Security+, CompTIA CySA+"
1056,Christina Thomas,christina.thomas3714@hotmail.com,970.668.9926x21750,5,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Network+, CISA"
1057,Colleen Wright,colleen.wright8840@gmail.com,(527)455-7657x006,10,senior,Bachelor's in Network Engineering,"CompTIA Network+, CompTIA A+, GIAC Certified Incident Handler (GCIH), Offensive Security Certified Professional (OSCP)"
1058,Brittany White,brittany.white4328@gmail.com,+1-247-269-4241,9,senior,Bachelor's in Network Engineering,"CompTIA Network+, GIAC Security Essentials (GSEC), CEH, CISSP"
1059,Curtis Kirk,curtis.kirk5627@yahoo.com,(386)418-1240x263,9,senior,Master's in Computer Science,"GIAC Security Essentials (GSEC), CompTIA A+, CEH, Offensive Security Certified Professional (OSCP)"
1060,Loretta Alvarez,loretta.alvarez3098@yahoo.com,001-748-836-9118x79497,3,mid,Bachelor's in Information Technology,"CompTIA Network+, GIAC Security Essentials (GSEC)"
1061,Mary Skinner,mary.skinner4640@yahoo.com,+1-968-973-6788x241,3,mid,Bachelor's in Computer Science,"CompTIA Network+, GIAC Security Essentials (GSEC)"
1062,Jennifer Peterson,jennifer.peterson7117@yahoo.com,597.842.5327x962,3,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+"
1063,Madison Meadows,madison.meadows1935@yahoo.com,+1-423-544-2398,4,mid,Bachelor's in Computer Science,"CompTIA Network+, CompTIA A+, CompTIA CySA+"
1064,Samuel Jimenez,samuel.jimenez6182@gmail.com,320.448.9258,6,mid,Master's in Cybersecurity,"CompTIA A+, CompTIA Security+, Offensive Security Certified Professional (OSCP), GIAC Certified Incident Handler (GCIH)"
1065,Guy Miller,guy.miller1535@gmail.com,(343)223-0495,3,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA A+"
1066,Linda Perez,linda.perez8303@hotmail.com,001-441-859-5121x1004,5,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA A+, GIAC Certified Incident Handler (GCIH)"
1067,Toni Chavez,toni.chavez7683@yahoo.com,+1-554-864-3617,6,mid,Bachelor's in Computer Science,"CompTIA Network+, CompTIA A+, CEH, CISA"
1068,Andrew Hull,andrew.hull3105@yahoo.com,959-744-4780,7,mid,Associate's in Cybersecurity,"GIAC Security Essentials (GSEC), CompTIA Network+, CEH, GIAC Certified Incident Handler (GCIH)"
1069,Joshua Russo,joshua.russo4392@gmail.com,+1-834-680-1419x9570,3,mid,Master's in Information Security,"GIAC Security Essentials (GSEC), CompTIA Network+"
1070,Wanda Kelly,wanda.kelly8113@gmail.com,479.356.2022x458,2,entry,Bachelor's in Computer Science,"CompTIA Network+, CompTIA Security+"
1071,Richard Moreno,richard.moreno4918@hotmail.com,(295)913-1254x4074,6,mid,Master's in Information Security,"CompTIA Network+, CompTIA A+, CISM, CompTIA CySA+"
1072,Jennifer Price,jennifer.price6175@yahoo.com,+1-421-704-8068x1548,7,mid,Master's in Computer Science,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), CISM"
1073,Johnny Webb,johnny.webb3898@gmail.com,5786305684,5,mid,Master's in Computer Science,"CompTIA A+, GIAC Security Essentials (GSEC), CompTIA CySA+"
1074,Alan Day,alan.day3617@yahoo.com,(373)558-6453x401,2,entry,Bachelor's in Cybersecurity,"CompTIA Security+, CompTIA Network+"
1075,Ashley Carr,ashley.carr7918@gmail.com,(215)965-3307x48727,8,senior,Bachelor's in Cybersecurity,"CompTIA A+, CompTIA Security+, GIAC Certified Incident Handler (GCIH), CEH"
1076,Kyle Williamson,kyle.williamson1558@yahoo.com,001-542-203-7397x8639,5,mid,Master's in Information Security,"CompTIA Network+, CompTIA A+, CISSP"
1077,Anna Harvey,anna.harvey4364@yahoo.com,+1-211-965-6113,6,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA Security+, Offensive Security Certified Professional (OSCP), CompTIA CySA+"
1078,Jared Gaines,jared.gaines4467@gmail.com,550-674-5862x42628,3,mid,Master's in Cybersecurity,"CompTIA Security+, GIAC Security Essentials (GSEC)"
1079,Jamie Jones,jamie.jones9947@hotmail.com,467.962.1980,3,mid,Bachelor's in Network Engineering,"CompTIA A+, GIAC Security Essentials (GSEC)"
1080,Joshua Duran,joshua.duran1012@gmail.com,+1-877-709-1576x91426,3,mid,Bachelor's in Network Engineering,"GIAC Security Essentials (GSEC), CompTIA A+"
1081,Vanessa Carpenter,vanessa.carpenter5114@gmail.com,(972)754-4355,1,entry,Bachelor's in Information Technology,CompTIA Network+
1082,Holly Martinez,holly.martinez30@yahoo.com,001-882-777-1843x9842,4,mid,Master's in Cybersecurity,"CompTIA Security+, CompTIA Network+, CISA"
1083,Jennifer Graham,jennifer.graham6585@hotmail.com,(361)394-7120x91044,6,mid,Bachelor's in Network Engineering,"CompTIA Security+, CompTIA A+, CISM, CISSP"
1084,Bryan Moore,bryan.moore2778@gmail.com,743-215-4125x299,4,mid,Associate's in Cybersecurity,"CompTIA Security+, CompTIA A+, CISA"
1085,Kathryn Brown,kathryn.brown3284@gmail.com,317-259-6359x8338,3,mid,Master's in Cybersecurity,"CompTIA Network+, CompTIA Security+"
